20180204T,9199.96000000,9368.00000000,7930.00000000,8184.81000000,32014.30844900
20180205T,8179.99000000,8382.80000000,6625.00000000,6939.99000000,63403.18257900
20180206T,6939.63000000,7878.00000000,6000.01000000,7652.14000000,100201.50030700
20180207T,7655.02000000,8476.00000000,7150.01000000,7599.00000000,60778.46049700
20180208T,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800
20180209T,7789.90000000,8738.00000000,7789.90000000,8683.92000000,20482.91082500
20180210T,8683.93000000,9065.78000000,8120.00000000,8533.98000000,49381.51265300
20180211T,8533.99000000,8549.00000000,7726.53000000,8063.88000000,45025.18795200
20180212T,8063.82000000,8989.00000000,8053.00000000,8903.00000000,41987.85049000
20180213T,8903.00000000,8950.00000000,8351.00000000,8539.90000000,35454.97295600
20180214T,8535.17000000,9489.60000000,8533.00000000,9449.99000000,40811.95286700
20180215T,9449.98000000,10219.50000000,9301.50000000,10000.09000000,52427.59671500
20180216T,10000.89000000,10323.37000000,9666.00000000,10159.98000000,38161.20597400
20180217T,10156.07000000,11075.07000000,10050.00000000,11039.55000000,41882.10840700
20180218T,11039.55000000,11274.00000000,10080.00000000,10383.43000000,61137.38072800
20180219T,10375.01000000,11250.00000000,10270.33000000,11153.00000000,40831.41713100
20180220T,11147.11000000,11786.01000000,11100.59000000,11200.99000000,48153.35428800
20180221T,11195.07000000,11304.03000000,10200.00000000,10437.60000000,68113.81875400
20180222T,10439.02000000,10933.44000000,9679.00000000,9811.04000000,67060.16648300
20180223T,9815.55000000,10435.00000000,9570.19000000,10131.04000000,57202.70237000
20180224T,10131.04000000,10496.97000000,9352.00000000,9694.51000000,40888.15629900
20180225T,9694.51000000,9847.00000000,9274.80000000,9590.00000000,28373.51758600
20180226T,9590.00000000,10444.32000000,9350.00000000,10324.00000000,34878.29275600
20180227T,10321.00000000,10870.00000000,10121.00000000,10569.04000000,30705.38512300
20180228T,10584.33000000,11098.00000000,10300.00000000,10326.76000000,30800.98378200
20180301T,10325.64000000,11060.41000000,10240.00000000,10920.00000000,25092.55393000
20180302T,10923.36000000,11200.00000000,10770.00000000,11039.00000000,23910.71009000
20180303T,11038.99000000,11544.00000000,11015.01000000,11464.48000000,21287.15328000
20180304T,11464.47000000,11565.00000000,11050.02000000,11515.00000000,17295.91865300
20180305T,11515.00000000,11710.00000000,11415.01000000,11454.00000000,15144.23106300
20180306T,11455.00000000,11455.00000000,10555.48000000,10716.48000000,29515.57236300
20180307T,10716.48000000,10899.00000000,9389.31000000,9910.00000000,50647.67108000
20180308T,9910.00000000,10099.00000000,9060.00000000,9271.64000000,41109.47322600
20180309T,9267.07000000,9410.00000000,8329.00000000,9227.00000000,64112.29140700
20180310T,9230.00000000,9490.00000000,8667.07000000,8770.22000000,37180.01285700
20180311T,8770.22000000,9740.00000000,8450.00000000,9533.57000000,44325.97338600
20180312T,9533.57000000,9888.88000000,8780.00000000,9131.34000000,42230.77793000
20180313T,9131.34000000,9474.00000000,8823.00000000,9150.00000000,40191.40935800
20180314T,9151.92000000,9333.78000000,7900.28000000,8170.00000000,49708.09410800
20180315T,8184.01000000,8430.00000000,7650.00000000,8240.98000000,52291.02227700
20180316T,8240.98000000,8611.64000000,7900.00000000,8260.00000000,38815.40989300
20180317T,8260.00000000,8348.62000000,7721.99000000,7824.80000000,33110.20632900
20180318T,7824.01000000,8317.40000000,7322.00000000,8189.99000000,59488.23171100
20180319T,8189.00000000,8705.23000000,8088.40000000,8600.00000000,55297.08494200
20180320T,8595.01000000,9050.00000000,8280.00000000,8909.98000000,44865.10583500
20180321T,8909.96000000,9177.01000000,8750.60000000,8885.00000000,39972.40537100
20180322T,8884.82000000,9100.00000000,8465.10000000,8722.90000000,40617.55680900
20180323T,8720.00000000,8909.00000000,8269.00000000,8898.03000000,39991.00766600
20180324T,8898.04000000,8999.95000000,8491.00000000,8546.86000000,35466.60957200
20180325T,8531.25000000,8669.85000000,8365.77000000,8470.15000000,29001.76931600
20180326T,8470.14000000,8514.89000000,7831.00000000,8134.23000000,44033.59566000
20180327T,8134.22000000,8215.94000000,7730.00000000,7795.51000000,37427.64805000
20180328T,7795.51000000,8109.00000000,7728.00000000,7949.30000000,26401.33167000
20180329T,7949.30000000,7975.00000000,6941.11000000,7090.14000000,54620.91512500
20180330T,7090.16000000,7292.43000000,6600.10000000,6840.23000000,65306.03197600
20180331T,6840.24000000,7223.36000000,6777.00000000,6923.91000000,36868.53908700
20180401T,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.43046300
20180402T,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.56007200
20180403T,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.33181100
20180404T,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.18380400
20180405T,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.73146000
20180406T,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.01192000
20180407T,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.57826700
20180408T,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.67316500
20180409T,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.29720600
20180410T,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.72809500
20180411T,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.87117700
20180412T,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.59598700
20180413T,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.52314800
20180414T,7877.48000000,8186.00000000,7810.00000000,7999.01000000,31621.28635700
20180415T,8004.00000000,8429.54000000,7999.02000000,8355.00000000,27946.72044400
20180416T,8355.07000000,8419.00000000,7867.00000000,8064.92000000,36664.06971500
20180417T,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.60356700
20180418T,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000
20180419T,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400
20180420T,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500
20180421T,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900
20180422T,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000
20180423T,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900
20180424T,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600
20180425T,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900
20180426T,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500
20180427T,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600
20180428T,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000
20180429T,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500
20180430T,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500
20180501T,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.46363300
20180502T,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.54396100
20180503T,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.38828800
20180504T,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.58887900
20180505T,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.01834500
20180506T,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.35155900
20180507T,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.64001200
20180508T,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.83188900
20180509T,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.52489900
20180510T,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.06371800
20180511T,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.04806100
20180512T,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081000
20180513T,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.86936200
20180514T,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.66653300
20180515T,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.95613600
20180516T,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.71890800
20180517T,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.84479900
20180518T,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.15825100
20180519T,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.42427600
20180520T,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.05710900
20180521T,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.59648600
20180522T,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.90285800
20180523T,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.66677400
20180524T,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.44659500
20180525T,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664000
20180526T,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.08607100
20180527T,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.94551500
20180528T,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.43896300
20180529T,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183000
20180530T,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.58362300
20180531T,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.06310200
20180601T,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.12407800
20180602T,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.69021900
20180603T,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.15895100
20180604T,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.83511500
20180605T,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.97338400
20180606T,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.99189800
20180607T,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.22720200
20180608T,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.80467100
20180609T,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.88517600
20180610T,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.02003200
20180611T,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.16230300
20180612T,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.21119100
20180613T,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.51810000
20180614T,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.13083700
20180615T,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.32990500
20180616T,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.24114700
20180617T,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.24768800
20180618T,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.43499500
20180619T,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.42114300
20180620T,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.75245200
20180621T,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.85404800
20180622T,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.37083300
20180623T,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.78858900
20180624T,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.99895500
20180625T,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.51530600
20180626T,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.24048400
20180627T,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.67109800
20180628T,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.26602600
20180629T,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.28727800
20180630T,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284000
20180701T,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.96597400
20180702T,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.45226400
20180703T,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.78169100
20180704T,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.89277700
20180705T,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.97289800
20180706T,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.09474800
20180707T,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.87688600
20180708T,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.94779400
20180709T,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655000
20180710T,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.67270200
20180711T,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.49848700
20180712T,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.66334800
20180713T,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.32528600
20180714T,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.07199900
20180715T,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.21150800
20180716T,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708000
20180717T,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.42345900
20180718T,7317.44000000,7588.08000000,7225.38000000,7381.90000000,59487.64345000
20180719T,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.25643700
20180720T,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.31344700
20180721T,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.49029100
20180722T,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844000
20180723T,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.34667100
20180724T,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.16374900
20180725T,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.64912400
20180726T,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.48168200
20180727T,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.00589100
20180728T,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.17383900
20180729T,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.22618500
20180730T,8210.99000000,8273.00000000,7866.00000000,8173.92000000,39692.41654200
20180731T,8171.40000000,8180.00000000,7633.00000000,7730.93000000,48296.91558700
20180801T,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.31293200
20180802T,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.69668400
